Post ID,Legacy ID,Post URL,Facebook URL,Input URL,Time Posted,User ID,User Name,Post Text,Group Title,Facebook ID,Likes Count,Shares Count,Comments Count,Reaction Like Count,Reaction Love Count,Reaction Wow Count,Reaction Care Count,Reaction Haha Count,Reaction Sad Count,Top Reactions Count,Feedback ID,Has Attachments,Attachment Count,Has Top Comments,Top Comments Count,Scraped At,Scraped Date,Scraped Time,Attachments Info,Top Comments,Source Type,source_file,Comment ID,Comment URL,Date,Comment Text,Profile ID,Profile Name,Profile Picture,Threading Depth,Has Nested Comments,Nested Comments Count,Post Facebook ID,Page ID,Page Name,Top Level URL,Timestamp,Link,Thumbnail,text,sentiment,polarity,emotion,category,prime_mentions,viral_score
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,0.0,,2.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA3NzM1NDc5NTI5OTMy,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDc3MzU0Nzk1Mjk5MzI=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3607735479529932,2025-06-17T19:44:47.000Z,"এর থেকে ভালো NFC blocker card নিতেন।
কার্ড ও প্রোটেকশন থাকত টাকাও",pfbid0qMfH4p71KnbLN5scZk9Fp7vKabQUE3opc52sn4DRbMxVyc9frmJwD8YvzXyaMwrKl,Shayed Afride,https://scontent.fgvr3-1.fna.fbcdn.net/v/t39.30808-1/492888711_3924353224491063_4258408873473588915_n.jpg?stp=c0.0.1366.1366a_cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=qB-mUryQkbcQ7kNvwFFlV41&_nc_oc=AdmzlUirAg_Se3wBCwha5z-ltKSUn5-spCYe5FtMoTME3aODOWYDhCW4vZY8pxBu5Eg&_nc_zt=24&_nc_ht=scontent.fgvr3-1.fna&_nc_gid=KQGwLlVA686EmVf_iKjdSA&oh=00_AfNJsUNvczIdFHlaqw-k-XN8oSSnRwbw-Hf1vb7L6f8gNQ&oe=68582CE8,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,0.0,,1.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA3NzMwNTI2MTk3MDk0,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDc3MzA1MjYxOTcwOTQ=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3607730526197094,2025-06-17T19:35:44.000Z,কোথা থেকে নিয়েছেন?,pfbid02BxCakMkmzRPxxmVDHnA7XgRT7HWHHmxNvXhsZgU87zC2CzcE5P5GKYZkuXtERYUUl,Rifat Rahman,https://scontent.fgvr3-1.fna.fbcdn.net/v/t39.30808-1/481982895_1291488482125977_3073192259203690765_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=9ziAyPwJ2bUQ7kNvwFkYAIK&_nc_oc=Adl7ONVxamp_B8I9K8TqF4iRGVCHu4h_egFnH2GRGdkfalfpgD0IVdsr7Am6nWmTIKE&_nc_zt=24&_nc_ht=scontent.fgvr3-1.fna&_nc_gid=KQGwLlVA686EmVf_iKjdSA&oh=00_AfMoXGzb3zSZsIhB4Qijfr0n9s6ljYwYbv-dU4CGKKUBmg&oe=68582782,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,0.0,,0.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA3NzMzMDEyODYzNTEy,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDc3MzMwMTI4NjM1MTI=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3607733012863512,2025-06-17T19:39:51.000Z,F,100042804692761,Md Tahsinul Islam Rifat,https://scontent.fgvr3-1.fna.fbcdn.net/v/t39.30808-1/444467471_1192888585481287_7918084542880860905_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=1d2534&_nc_ohc=CPMQysAyGVQQ7kNvwGXx5EE&_nc_oc=AdnHZxvtJb5dEGWYouOBrqE2WQrBPNRRDh6jiRfPcEARQS956wzIfQXWXyf6e7GIfPc&_nc_zt=24&_nc_ht=scontent.fgvr3-1.fna&_nc_gid=KQGwLlVA686EmVf_iKjdSA&oh=00_AfM3ewRYmMc-z0bAwygYs1G8eGLX2edljHTPw6lsszAtrA&oe=6858242E,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,0.0,,1.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA3NzMyMTYyODYzNTk3,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDc3MzIxNjI4NjM1OTc=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3607732162863597,2025-06-17T19:38:20.000Z,Koi theke nisen?,pfbid02qLMBZvWSuw59rhSRLUpyyrjEh5gK8rrJ6EnQpJ8R3nuwtpCNYKdExY667G5WScqzl,Rakibul Islam,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/454589830_478134238287949_6427103766332630087_n.jpg?stp=c0.256.1536.1536a_cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=RJ8_UdWFpvoQ7kNvwECqfS6&_nc_oc=AdlJntx_CIgGt-SKnRqRF__k3hW5U-EaWEO_-7vJfZ2YubTkJv4HudNsidkigfxN3HKWMSU2aQbgbZFGafFzV6UU&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=p7cZ7JIK-nCBc7DvciKRlg&oh=00_AfNKybOXXwxHcqMGKUe0BtgEvYR7yL8hLmns914BbhD8gQ&oe=68582D2B,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,2.0,,0.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA3NzQ2MTY5NTI4ODYz,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDc3NDYxNjk1Mjg4NjM=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3607746169528863,2025-06-17T20:06:23.000Z,"You can use Rfid card holdar,better.",pfbid02ebR1V995LDBi6pkSsX1GhpKKnVjBGkh5LTQHc7xuvXJHSPqk8HeZimPLswrJyGfYl,Sajjad Hossen Fahim,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/505921580_1222648419552795_2282520650067966658_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=LORfeuP-tW8Q7kNvwG__S6p&_nc_oc=AdnLRKl50EJma-RP-lhSyROAxpjqUa5o1GfaGNfXngGQchh3YqrmOiEUFk1kvlNszAznPfLyoCxSs0qFVoAARX4K&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=p7cZ7JIK-nCBc7DvciKRlg&oh=00_AfO-dpB5-wJqHpayBsbV8cHt2BKDxnxRTPW30AsTzgxpnw&oe=685845BA,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,1.0,,1.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA3NzQ1MzE2MTk1NjE1,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDc3NDUzMTYxOTU2MTU=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3607745316195615,2025-06-17T20:04:31.000Z,Scratch pore gele ba likha muche gele ki somossa?🙂,pfbid02o9mru2mevysDSWxmWjspk2W72vwYvXeBvZVnraziAuKKMAApyg7775DKaGiMz8y7l,Emon Mahmud,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/427887019_2141251082903114_9162249146470193496_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=0FYIX9jq4jsQ7kNvwECzIgQ&_nc_oc=AdkiXqT-_tNoTfd_ikh3XUmqEvAToUjzbL5_YS7UiiwS-4-DPm8LJaB20hWJ8PJcccjcLwM0FFzmEfDWIMJRnFkC&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=p7cZ7JIK-nCBc7DvciKRlg&oh=00_AfNaf1tNyoOPYIX3lmyDwuNXVpsR8daa9qWoLvEQsR6z2A&oe=68581B6B,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,2.0,,0.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA3ODQzMjg2MTg1ODE4,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDc4NDMyODYxODU4MTg=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3607843286185818,2025-06-17T23:22:58.000Z,Rfid Blocking card holder valo.,pfbid0pShAyHRDE6VSadR5ft8urQrkLMEStNs4TB2BHbDudVg8saBQUR9WJVdfziz8mKVhl,Sagor Ahmed,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/473036678_2061292937669694_968255839381666035_n.jpg?stp=cp6_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=kq3KkMZcETgQ7kNvwER9Ai6&_nc_oc=AdmwiyWwwTkV2iPF-LVIANBSjhojtJPqXN4pq5YckU4dzNn5MRICrod4bHYyW99uFWVauSdQACSa1LVRyjbmOrUc&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=p7cZ7JIK-nCBc7DvciKRlg&oh=00_AfM0HtrudMY22Ogr4kC3521VRVsO1XaSIuKU-IfMvBl0vg&oe=68582A81,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,0.0,,0.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA3OTc0ODM5NTA1OTk2,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDc5NzQ4Mzk1MDU5OTY=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3607974839505996,2025-06-18T03:41:20.000Z,Daraz Link Ta Hobe vai?,100033920980133,SK Najmul Hossen Joy,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/415491047_1103919324082090_8095140082943916126_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_ohc=_qwAKL5asigQ7kNvwG53abL&_nc_oc=AdkUJX9OMQaCJLSTqKkfk4kw8XaRy7rA4FSA1zPg2PU7rUMK2hrU9FGuZKpoh7pnIr4m_ePAC_4Jc6EURLLA3uR3&_nc_zt=24&_nc_ht=scontent-ord5-1.xx&_nc_gid=p7cZ7JIK-nCBc7DvciKRlg&oh=00_AfOecKD8AIBlVGjIXDperixI7QDzrFC3K87-fzZI-VFBpQ&oe=68582D5E,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,0.0,,0.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA4MDM2OTc5NDk5Nzgy,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDgwMzY5Nzk0OTk3ODI=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3608036979499782,2025-06-18T05:32:27.000Z,Anti rfid best,pfbid0SvCkkPHg78snFi6wH9mSDMj91nxvv5H3T2EGPQ2BqFNWrLq9oAauoPLdFR1WVKCkl,Nafiza Akter,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/470227614_122110113050660766_7418376745107988425_n.jpg?stp=c0.22.667.667a_cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=I9mEa_NZAjkQ7kNvwFaM2j7&_nc_oc=AdlFC47Ncnz50-7AJcBOJ24JQSNnf-ZECK4CviUDf-JUkkpGqzcqYWEvKtap89nso8RSmkReSkdZqTT_D3E6zeyd&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=p7cZ7JIK-nCBc7DvciKRlg&oh=00_AfMsvaU9HZzMOr8IuZoD9DOIk0bwd2ARAVIcOUfJTkNrBA&oe=685815E0,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,https://www.facebook.com/groups/bcub.bd/permalink/3607668026203344/,,,,,,3607668026203344.0,0.0,,0.0,,,,,,,,ZmVlZGJhY2s6MzYwNzY2ODAyNjIwMzM0NF8zNjA3OTM5NTkyODQyODU0,,,,,2025-06-18 12:26:59,2025-06-18,12:26:59,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDozNjA3NjY4MDI2MjAzMzQ0XzM2MDc5Mzk1OTI4NDI4NTQ=,https://www.facebook.com/groups/bcub.bd/posts/3607668026203344/?comment_id=3607939592842854,2025-06-18T02:33:03.000Z,Koto nise,pfbid02wqn8YLsZMhE8TipnBGF6iG3DgvKNKrjoar9vFmx6RFFbStyr8JLbNh34oefZRRrKl,Siam KHan,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/454439873_122168486738045424_5803601852952044745_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=rHVbCu8VL8sQ7kNvwEWeMb_&_nc_oc=AdlnN5vzaRZSTWK3DCrVvhPhJsIl_yo6FKXLJX8FF3w2pzB4uZUdm8JxRngW6Y_Sf-kvfEH9_-b-GZ7hRpYT2J9F&_nc_zt=24&_nc_ht=scontent-ord5-1.xx&_nc_gid=p7cZ7JIK-nCBc7DvciKRlg&oh=00_AfM_UCkW49D3nlw5mugM-q7ptuBVx7GjfiVNY_5zdD2bZg&oe=68583ED0,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,,,,,,1698209787727738.0,0.0,,0.0,,,,,,,,ZmVlZGJhY2s6MTY5ODIwOTc4NzcyNzczOF8xNjk4MzAyNDc3NzE4NDY5,,,,,2025-06-18 12:27:19,2025-06-18,12:27:19,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDoxNjk4MjA5Nzg3NzI3NzM4XzE2OTgzMDI0Nzc3MTg0Njk=,https://www.facebook.com/groups/365768087638588/posts/1698209787727738/?comment_id=1698302477718469,2025-06-18T03:39:49.000Z,Bangladesh bank er helpline number e call kore bistarito bolen,pfbid0ciyCPsww44fkxXbtFK426WQcN6BaSYKSN8bzhFaRXenXjkJYo2ac7gZNLhuUvqtjl,Habib Khalifa,https://scontent.fpos1-2.fna.fbcdn.net/v/t39.30808-1/494701936_1396696171338707_1204645918800817178_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3scOjBePEFcQ7kNvwFvirnI&_nc_oc=Adl4JoIDBZHIFpLgM3AAPykzTEd2bLGC7ZC_JVYS54fLt9GnGbIX7bUTZp5P6rCFwYZXYVyzK_i3dchMOilGPTEP&_nc_zt=24&_nc_ht=scontent.fpos1-2.fna&_nc_gid=c2UcnCHoqnqa5QFKpnzYZw&oh=00_AfNuJEAnat9ciGOPK73E_sCMl_0Zck_LVaLdTdCThto0iQ&oe=685828F6,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,,,,,,1698209787727738.0,1.0,,0.0,,,,,,,,ZmVlZGJhY2s6MTY5ODIwOTc4NzcyNzczOF8xNjk4MzI1MTkxMDQ5NTMx,,,,,2025-06-18 12:27:19,2025-06-18,12:27:19,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDoxNjk4MjA5Nzg3NzI3NzM4XzE2OTgzMjUxOTEwNDk1MzE=,https://www.facebook.com/groups/365768087638588/posts/1698209787727738/?comment_id=1698325191049531,2025-06-18T04:25:44.000Z,"১০ কার্যদিবস বলছে,অর্থাৎ যেই দিনগুলোতে অফিস/ব্যাংক খোলা থাকে সেইদিন গুলো বুঝাইছে অপেক্ষা করেন টাকা ব্যাক আসবে।",pfbid02S72KucLscmcnDFkR2AFRmzVFRmQTkSCaFn1DELJhaW3MRkfDJZ7YEym9PP7ypmjPl,Hasibul Hasan Sohag,https://scontent.fpos1-2.fna.fbcdn.net/v/t39.30808-1/503992593_122115633428855193_3913787290457849336_n.webp?stp=c0.0.843.843a_cp0_dst-png_s32x32&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Nuv5TRqfr94Q7kNvwHigFru&_nc_oc=Adm_zABoao8tGtv2wwP-xEKtkiQ3doKPLOEbq-GScEUOQBo21sR18LwowITwcTU-FIhHmel5dbCQzEaxtrrFxYaA&_nc_zt=24&_nc_ht=scontent.fpos1-2.fna&_nc_gid=c2UcnCHoqnqa5QFKpnzYZw&oh=00_AfPLamqMzGnRGZHJMJoQHsQodS_uvuLpCZ6zxkarKZ3yug&oe=68583A5A,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,,,,,,1698209787727738.0,1.0,,0.0,,,,,,,,ZmVlZGJhY2s6MTY5ODIwOTc4NzcyNzczOF8xNjk4MzA0Mjc0Mzg0OTU2,,,,,2025-06-18 12:27:19,2025-06-18,12:27:19,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDoxNjk4MjA5Nzg3NzI3NzM4XzE2OTgzMDQyNzQzODQ5NTY=,https://www.facebook.com/groups/365768087638588/posts/1698209787727738/?comment_id=1698304274384956,2025-06-18T03:43:41.000Z,"dispute claim form fill up kore joma den southeast bank er jekono branch e...
wait koron. taka mair jabe na. ferot paben sure. somoy lagbe. 10 working day. not 10 days! apni vol bojesen...",pfbid0LnQ11L13KEYMebdDWkF63nbSYKFXJWKEB9uZYJp5k346RJRGqwLf2AMFvUUUcXuHl,Hasi Akter Urmi,https://scontent.fpos1-2.fna.fbcdn.net/v/t39.30808-1/503910146_122234016338240714_5365929031568835479_n.jpg?stp=c0.0.720.720a_cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nSANMuyNQvYQ7kNvwHMbk8q&_nc_oc=AdmKtl7kd0CW6HypuednL4TZ8hqfZdWO2JE3OxHJplxuaoY9lWZGpa8Q3ekBatMiLNaCeaQiXkqhMah7_xBuQuFN&_nc_zt=24&_nc_ht=scontent.fpos1-2.fna&_nc_gid=c2UcnCHoqnqa5QFKpnzYZw&oh=00_AfNnowlZGqQYNyAoLYIC12Zgp_KzdTHx41k9njlNkwVYZQ&oe=68582723,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,https://www.facebook.com/groups/365768087638588/permalink/1698209787727738/,,,,,,1698209787727738.0,1.0,,0.0,,,,,,,,ZmVlZGJhY2s6MTY5ODIwOTc4NzcyNzczOF8xNjk4MzEyMzU3NzE3NDgx,,,,,2025-06-18 12:27:19,2025-06-18,12:27:19,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDoxNjk4MjA5Nzg3NzI3NzM4XzE2OTgzMTIzNTc3MTc0ODE=,https://www.facebook.com/groups/365768087638588/posts/1698209787727738/?comment_id=1698312357717481,2025-06-18T04:00:50.000Z,১০ কার্যদিবস এখনো শেষ হয়নি।অপেক্ষা করেন সময়মতো রিটার্ন চলে আসবে,pfbid0w5zCwXmCMYPX1SqaWTQd6V81D1vYkqer6NmZ4Bfxw47JWnp62tvvRLc5ovyVbU19l,Md Hafijur Rahman Sujon,https://scontent.fpos1-1.fna.fbcdn.net/v/t39.30808-1/471484091_9355182614494827_8105046432703712728_n.jpg?stp=c372.371.1016.1016a_cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=4uV9FeJT3dUQ7kNvwE48aaz&_nc_oc=AdkP6O-9qleWIZnUJhKLLDm8TBhjNZRXbKsalJO9-X98EHxMy_dNkVe_Fu3t0XtASSeTjSAjhzg0sBNtKCJce1S7&_nc_zt=24&_nc_ht=scontent.fpos1-1.fna&_nc_gid=c2UcnCHoqnqa5QFKpnzYZw&oh=00_AfNSBxfagBJpN5gpeMKCOLOgcT09eG_Hy8eZcnq-TQujTw&oe=68582B7F,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/365768087638588/permalink/1698250087723708/,https://www.facebook.com/groups/365768087638588/permalink/1698250087723708/,https://www.facebook.com/groups/365768087638588/permalink/1698250087723708/,,,,,,1698250087723708.0,0.0,,0.0,,,,,,,,ZmVlZGJhY2s6MTY5ODI1MDA4NzcyMzcwOF8xNjk4MzIzMDMxMDQ5NzQ3,,,,,2025-06-18 12:27:39,2025-06-18,12:27:39,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDoxNjk4MjUwMDg3NzIzNzA4XzE2OTgzMjMwMzEwNDk3NDc=,https://www.facebook.com/groups/365768087638588/posts/1698250087723708/?comment_id=1698323031049747,2025-06-18T04:20:55.000Z,কবে হবে।,pfbid03WPpLcfjgj2V7qez8iYnZLw4DYc9oC1oELEu3jaNnot4WMdyNJjgoJnwgGNnNp4Hl,Rafiqul Islam Rafiq,https://scontent-lax3-2.xx.fbcdn.net/v/t1.6435-1/55935218_2125007694281593_2469592378290208768_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Ioi1raKLuOYQ7kNvwHSX6CE&_nc_oc=Adn2lWt5CyZ2GStWfPD6QpJRl0lD6IdJVVdHuxAIe0u1xJ0ASlZVIOD5WpbzH0Q-6l70XHbkyntq3LObR1HShfIW&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=7-fEutiWsoT_-eAiIhfYaA&oh=00_AfOsA1BXqjpytomwwAzssdJCkf4Xu8V1q0Uxil-swBYMww&oe=6879B65C,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
,,https://www.facebook.com/groups/365768087638588/permalink/1698250087723708/,https://www.facebook.com/groups/365768087638588/permalink/1698250087723708/,https://www.facebook.com/groups/365768087638588/permalink/1698250087723708/,,,,,,1698250087723708.0,0.0,,0.0,,,,,,,,ZmVlZGJhY2s6MTY5ODI1MDA4NzcyMzcwOF8xNjk4MzM5MjU3NzE0Nzkx,,,,,2025-06-18 12:27:39,2025-06-18,12:27:39,,,Facebook Comment,other_banks_comments.csv,Y29tbWVudDoxNjk4MjUwMDg3NzIzNzA4XzE2OTgzMzkyNTc3MTQ3OTE=,https://www.facebook.com/groups/365768087638588/posts/1698250087723708/?comment_id=1698339257714791,2025-06-18T04:56:45.000Z,,100005749365505,Rabiul Islam Hridoy,https://scontent-lax3-2.xx.fbcdn.net/v/t1.6435-1/122529552_1548806165321014_9132651017557092723_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=111&ccb=1-7&_nc_sid=1d2534&_nc_ohc=1KQ7XcwIEkoQ7kNvwFW_47f&_nc_oc=AdnaSM1UDggN4eV3mjkfegI0E1SC4BTtMe9qOe24FMZeUt-xmNckY_pkZKoJAFRrrvnnHPRBsthkg5b9TqBiYt2v&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=7-fEutiWsoT_-eAiIhfYaA&oh=00_AfMeojNlFfR8zsLswdWChdhqvgr2oqXbzY_oCMcakTpwXQ&oe=6879E4DA,0.0,No,0.0,,,,,,,,,Neutral,0.0,Neutral,Other,0,0
